LOC_DIST,test1,LOCALIDAD,DISTRITO,PROVINCIA,POBLACION,casos 2013,casos 2014,casos 2015,casos 2016,casos 2017,casos 2018,casos 2019,IPAs 2013,IPAs 2014,IPAs 2015,IPAs 2016,IPAs 2017,IPAs 2018,IPAs 2019,filtro
SAN PEDRO DE OROSA_PEBAS,SAN PEDRO DE OROSA_PEBAS,SAN PEDRO DE OROSA,PEBAS,MAYNAS,113,0,1,0,1,0,0,0,0,8.85,0,8.85,0,0,0,NO
SANTA AMELIA_LAS AMAZONAS,SANTA AMELIA_LAS AMAZONAS,SANTA AMELIA,LAS AMAZONAS,MAYNAS,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NO
SANTA ELENA_LAS AMAZONAS,SANTA ELENA_LAS AMAZONAS,SANTA ELENA,LAS AMAZONAS,MAYNAS,64,1,1,2,0,1,0,0,15.63,15.63,31.25,0,15.63,0,0,NO
SANTA ROSA DE OROZA / SANTA ROSA_LAS AMAZONAS,SANTA ROSA DE OROZA / SANTA ROSA_LAS AMAZONAS,SANTA ROSA DE OROZA / SANTA ROSA,LAS AMAZONAS,MAYNAS,114,0,0,1,0,0,0,0,0,0,8.77,0,0,0,0,NO
SANTA URSULA DE OROZA_LAS AMAZONAS,SANTA URSULA DE OROZA_LAS AMAZONAS,SANTA URSULA DE OROZA,LAS AMAZONAS,MAYNAS,129,17,20,8,4,15,3,0,131.78,155.04,62.02,31.01,116.28,23.26,0,NO
SANTO TOMAS_LAS AMAZONAS,SANTO TOMAS_LAS AMAZONAS,SANTO TOMAS,LAS AMAZONAS,MAYNAS,104,1,1,7,0,0,0,0,9.62,9.62,67.31,0,0,0,0,NO
SAPO PLAYA_LAS AMAZONAS,SAPO PLAYA_LAS AMAZONAS,SAPO PLAYA,LAS AMAZONAS,MAYNAS,130,0,0,0,1,0,0,0,0,0,0,7.69,0,0,0,NO
TIGRILLO_MAZAN,TIGRILLO_MAZAN,TIGRILLO,MAZAN,MAYNAS,100,0,0,2,0,0,1,0,0,0,20,0,0,10,0,NO
TROMPETEROS_LAS AMAZONAS,TROMPETEROS_LAS AMAZONAS,TROMPETEROS,LAS AMAZONAS,MAYNAS,,1,0,3,0,0,1,0,0,0,0,0,0,0,0,NO
YAHUAS TIPISHCA_LAS AMAZONAS,YAHUAS TIPISHCA_LAS AMAZONAS,YAHUAS TIPISHCA,LAS AMAZONAS,MAYNAS,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
YANAQUILLO_LAS AMAZONAS,YANAQUILLO_LAS AMAZONAS,YANAQUILLO,LAS AMAZONAS,MAYNAS,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
YANASHI_LAS AMAZONAS,YANASHI_LAS AMAZONAS,YANASHI,LAS AMAZONAS,MAYNAS,,30,7,25,4,9,2,0,0,0,0,0,0,0,0,NO
YANAYACU_LAS AMAZONAS,YANAYACU_LAS AMAZONAS,YANAYACU,LAS AMAZONAS,MAYNAS,84,13,23,4,0,0,0,0,154.76,273.81,47.62,0,0,0,0,NO
YARINACOCHA_LAS AMAZONAS,YARINACOCHA_LAS AMAZONAS,YARINACOCHA,LAS AMAZONAS,MAYNAS,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
YAVARI_LAS AMAZONAS,YAVARI_LAS AMAZONAS,YAVARI,LAS AMAZONAS,MAYNAS,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NO
1 DE ENERO_MAZAN,1 DE ENERO_MAZAN,1 DE ENERO,MAZAN,MAYNAS,,1,19,6,0,0,0,0,0,0,0,0,0,0,0,NO
14 DE JULIO_MAZAN,14 DE JULIO_MAZAN,14 DE JULIO,MAZAN,MAYNAS,144,9,18,26,2,7,19,0,62.5,125,180.56,13.89,48.61,131.94,0,NO
1 DE ENERO_MAZAN,1 DE ENERO_MAZAN,1 DE ENERO,MAZAN,MAYNAS,,0,0,0,5,40,31,7,0,0,0,0,0,0,0,NO
1 DE ENERO_MAZAN,1 DE ENERO_MAZAN,1 DE ENERO,MAZAN,MAYNAS,,41,18,16,0,0,0,0,0,0,0,0,0,0,0,NO
200 MILLAS_MAZAN,200 MILLAS_MAZAN,200 MILLAS,MAZAN,MAYNAS,55,0,0,1,0,1,0,0,0,0,18.18,0,18.18,0,0,NO
22 DE NOVIEMBRE_MAZAN,22 DE NOVIEMBRE_MAZAN,22 DE NOVIEMBRE,MAZAN,MAYNAS,59,1,3,0,0,1,0,0,16.95,50.85,0,0,16.95,0,0,NO
28 DE OCTUBRE_MAZAN,28 DE OCTUBRE_MAZAN,28 DE OCTUBRE,MAZAN,MAYNAS,101,2,3,3,2,0,0,0,19.8,29.7,29.7,19.8,0,0,0,NO
4 DE ABRIL_MAZAN,4 DE ABRIL_MAZAN,4 DE ABRIL,MAZAN,MAYNAS,44,3,4,1,0,0,0,0,68.18,90.91,22.73,0,0,0,0,NO
8 DE OCTUBRE_MAZAN,8 DE OCTUBRE_MAZAN,8 DE OCTUBRE,MAZAN,MAYNAS,50,2,2,3,0,0,1,0,40,40,60,0,0,20,0,NO
AUCA POZA_MAZAN,AUCA POZA_MAZAN,AUCA POZA,MAZAN,MAYNAS,53,4,6,3,0,1,1,0,75.47,113.21,56.6,0,18.87,18.87,0,NO
BAGAZAN_MAZAN,BAGAZAN_MAZAN,BAGAZAN,MAZAN,MAYNAS,142,1,3,1,3,0,1,0,7.04,21.13,7.04,21.13,0,7.04,0,NO
BUENA VISTA_MAZAN,BUENA VISTA_MAZAN,BUENA VISTA,MAZAN,MAYNAS,70,3,12,11,5,5,0,0,42.86,171.43,157.14,71.43,71.43,0,0,NO
CABO PANTOJA_BELEN,CABO PANTOJA_BELEN,CABO PANTOJA,BELEN,MAYNAS,,0,2,4,1,0,0,0,0,0,0,0,0,0,0,NO
CALLE SANTA VICTORIA- MAZAN_MAZAN,#N/A,CALLE SANTA VICTORIA- MAZAN,MAZAN,MAYNAS,,3,0,4,1,4,2,0,0,0,0,0,0,0,0,NO
CENTRO UNIDO_MAZAN,CENTRO UNIDO_MAZAN,CENTRO UNIDO,MAZAN,MAYNAS,122,19,2,0,0,0,0,0,155.74,16.39,0,0,0,0,0,NO
CENTRO UNION PARAISO_MAZAN,#N/A,CENTRO UNION PARAISO,MAZAN,MAYNAS,160,0,4,0,0,1,0,0,0,25,0,0,6.25,0,0,NO
CENTRO VARADERILLO_MAZAN,#N/A,CENTRO VARADERILLO,MAZAN,MAYNAS,51,2,0,0,3,0,0,0,39.22,0,0,58.82,0,0,0,NO
CHISPA DE ORO_MAZAN,CHISPA DE ORO_MAZAN,CHISPA DE ORO,MAZAN,MAYNAS,62,0,0,1,2,0,0,0,0,0,16.13,32.26,0,0,0,NO
COPALILLO_MAZAN,COPALILLO_MAZAN,COPALILLO,MAZAN,MAYNAS,86,3,1,1,0,1,1,0,34.88,11.63,11.63,0,11.63,11.63,0,NO
FLOR DE AGOSTO_MAZAN,FLOR DE AGOSTO_MAZAN,FLOR DE AGOSTO,MAZAN,MAYNAS,60,6,2,0,0,3,3,0,100,33.33,0,0,50,50,0,NO
TAMANCO_MAZAN,TAMANCO_MAZAN,TAMANCO,MAZAN,MAYNAS,240,2,8,138,13,3,3,0,8.33,33.33,575,54.17,12.5,12.5,0,NO
JOSE ABELARDO QUIÑONES_MAZAN,JOSE ABELARDO QUIÑONES_MAZAN,JOSE ABELARDO QUIÑONES,MAZAN,MAYNAS,24,0,2,0,0,2,0,0,0,83.33,0,0,83.33,0,0,NO
JUANCHO PLAYA_MAZAN,JUANCHO PLAYA_MAZAN,JUANCHO PLAYA,MAZAN,MAYNAS,300,1,3,0,0,0,0,0,3.33,10,0,0,0,0,0,NO
JUVENTUD YARINA_MAZAN,JUVENTUD YARINA_MAZAN,JUVENTUD YARINA,MAZAN,MAYNAS,100,1,0,0,0,0,0,0,10,0,0,0,0,0,0,NO
LAGO YURAC YACU_MAZAN,LAGO YURAC YACU_MAZAN,LAGO YURAC YACU,MAZAN,MAYNAS,166,10,1,3,2,3,4,0,60.24,6.02,18.07,12.05,18.07,24.1,0,NO
LEON ISLA_MAZAN,LEON ISLA_MAZAN,LEON ISLA,MAZAN,MAYNAS,61,2,0,0,0,0,0,0,32.79,0,0,0,0,0,0,NO
LLACHAPA_MAZAN,LLACHAPA_MAZAN,LLACHAPA,MAZAN,MAYNAS,260,8,6,1,0,0,0,0,30.77,23.08,3.85,0,0,0,0,NO
MANGUA_MAZAN,MANGUA_MAZAN,MANGUA,MAZAN,MAYNAS,206,9,4,11,4,4,2,0,43.69,19.42,53.4,19.42,19.42,9.71,0,NO
MAUCALLACTA_MAZAN,MAUCALLACTA_MAZAN,MAUCALLACTA,MAZAN,MAYNAS,,82,81,30,39,99,48,24,0,0,0,0,0,0,0,NO
NO EXISTE_MAZAN,#N/A,NO EXISTE,MAZAN,MAYNAS,,4,4,4,1,2,2,1,0,0,0,0,0,0,0,NO
NO EXISTE ESTA QUEBRADA_MAZAN,#N/A,NO EXISTE ESTA QUEBRADA,MAZAN,MAYNAS,,1,0,0,1,0,13,3,0,0,0,0,0,0,0,NO
NUEVO FLAUTERIO_MAZAN,NUEVO FLAUTERIO_MAZAN,NUEVO FLAUTERIO,MAZAN,MAYNAS,14,0,0,0,0,0,1,0,0,0,0,0,0,71.43,0,NO
NUEVO HORIZONTE_MAZAN,NUEVO HORIZONTE_MAZAN,NUEVO HORIZONTE,MAZAN,MAYNAS,67,0,2,4,0,2,0,0,0,29.85,59.7,0,29.85,0,0,NO
NUEVO ISRAEL_MAZAN,#N/A,NUEVO ISRAEL,MAZAN,MAYNAS,,0,3,3,0,1,0,0,0,0,0,0,0,0,0,NO
NUEVO ORIENTE_MAZAN,NUEVO ORIENTE_MAZAN,NUEVO ORIENTE,MAZAN,MAYNAS,153,1,3,4,0,0,0,0,6.54,19.61,26.14,0,0,0,0,NO
NUEVO PORVENIR_MAZAN,NUEVO PORVENIR_MAZAN,NUEVO PORVENIR,MAZAN,MAYNAS,56,2,7,4,2,4,2,0,35.71,125,71.43,35.71,71.43,35.71,0,NO
NUEVO SAN JUAN_MAZAN,NUEVO SAN JUAN_MAZAN,NUEVO SAN JUAN,MAZAN,MAYNAS,87,1,1,5,0,0,1,0,11.49,11.49,57.47,0,0,11.49,0,NO
NUEVO TIWINSA_MAZAN,NUEVO TIWINSA_MAZAN,NUEVO TIWINSA,MAZAN,MAYNAS,,7,11,3,0,3,7,0,0,0,0,0,0,0,0,NO
NUEVO TIWINSA_MAZAN,NUEVO TIWINSA_MAZAN,NUEVO TIWINSA,MAZAN,MAYNAS,,4,7,5,2,0,4,0,0,0,0,0,0,0,0,NO
NUEVO VARADERILLO_MAZAN,NUEVO VARADERILLO_MAZAN,NUEVO VARADERILLO,MAZAN,MAYNAS,57,0,1,3,1,0,0,0,0,17.54,52.63,17.54,0,0,0,NO
NUÑEZ COCHA_MAZAN,NUÑEZ COCHA_MAZAN,NUÑEZ COCHA,MAZAN,MAYNAS,274,2,3,0,0,0,0,0,7.3,10.95,0,0,0,0,0,NO
PETRONA ISLA_MAZAN,PETRONA ISLA_MAZAN,PETRONA ISLA,MAZAN,MAYNAS,147,0,5,1,0,0,1,0,0,34.01,6.8,0,0,6.8,0,NO
PINTULLACTA_MAZAN,PINTULLACTA_MAZAN,PINTULLACTA,MAZAN,MAYNAS,77,2,2,5,1,2,1,0,25.97,25.97,64.94,12.99,25.97,12.99,0,NO
PUERTO ABEJA_MAZAN,PUERTO ABEJA_MAZAN,PUERTO ABEJA,MAZAN,MAYNAS,82,12,10,5,1,0,2,0,146.34,121.95,60.98,12.2,0,24.39,0,NO
PUINAHUA_MAZAN,PUINAHUA_MAZAN,PUINAHUA,MAZAN,MAYNAS,260,5,1,8,0,0,0,0,19.23,3.85,30.77,0,0,0,0,NO
PUNTA ARENA_MAZAN,PUNTA ARENA_MAZAN,PUNTA ARENA,MAZAN,MAYNAS,22,0,0,1,0,1,0,0,0,0,45.45,0,45.45,0,0,NO
LIBERTAD_MAZAN,LIBERTAD_MAZAN,LIBERTAD,MAZAN,MAYNAS,,22,6,0,1,0,6,8,0,0,0,0,0,0,0,NO
QUEBRADA CAYAPOZA-NAPO_MAZAN,QUEBRADA CAYAPOZA-NAPO_MAZAN,QUEBRADA CAYAPOZA-NAPO,MAZAN,MAYNAS,,9,15,1,0,0,0,0,0,0,0,0,0,0,0,NO
LIBERTAD_MAZAN,LIBERTAD_MAZAN,LIBERTAD,MAZAN,MAYNAS,,17,1,2,2,3,12,5,0,0,0,0,0,0,0,NO
SALVADOR_MAZAN,SALVADOR_MAZAN,SALVADOR,MAZAN,MAYNAS,,64,72,48,107,16,7,1,0,0,0,0,0,0,0,NO
SAN ANTONIO DE MIRAÑO_MAZAN,SAN ANTONIO DE MIRAÑO_MAZAN,SAN ANTONIO DE MIRAÑO,MAZAN,MAYNAS,188,1,3,2,0,0,3,0,5.32,15.96,10.64,0,0,15.96,0,NO
SAN ANTONIO DE ZAMBRANO_MAZAN,SAN ANTONIO DE ZAMBRANO_MAZAN,SAN ANTONIO DE ZAMBRANO,MAZAN,MAYNAS,103,8,17,5,0,7,1,0,77.67,165.05,48.54,0,67.96,9.71,0,NO
SAN FRANCISCO DE BUEN PASO_MAZAN,SAN FRANCISCO DE BUEN PASO_MAZAN,SAN FRANCISCO DE BUEN PASO,MAZAN,MAYNAS,100,11,1,25,3,2,1,0,110,10,250,30,20,10,0,NO
SAN JOSE_MAZAN,SAN JOSE_MAZAN,SAN JOSE,MAZAN,MAYNAS,130,17,14,7,8,4,6,0,130.77,107.69,53.85,61.54,30.77,46.15,0,NO
SAN JUAN DE FLORESTA_MAZAN,SAN JUAN DE FLORESTA_MAZAN,SAN JUAN DE FLORESTA,MAZAN,MAYNAS,80,0,0,0,0,1,1,0,0,0,0,0,12.5,12.5,0,NO
SAN PEDRO DE CAYO POZA_MAZAN,SAN PEDRO DE CAYO POZA_MAZAN,SAN PEDRO DE CAYO POZA,MAZAN,MAYNAS,,13,11,1,0,1,0,1,0,0,0,0,0,0,0,NO
SANTA LUCIA_MAZAN,SANTA LUCIA_MAZAN,SANTA LUCIA,MAZAN,MAYNAS,129,1,1,0,0,1,1,0,7.75,7.75,0,0,7.75,7.75,0,NO
SANTA MARTHA_MAZAN,SANTA MARTHA_MAZAN,SANTA MARTHA,MAZAN,MAYNAS,62,8,6,4,1,1,2,0,129.03,96.77,64.52,16.13,16.13,32.26,0,NO
SANTA ROSA_MAZAN,SANTA ROSA_MAZAN,SANTA ROSA,MAZAN,MAYNAS,227,0,5,1,4,0,2,0,0,22.03,4.41,17.62,0,8.81,0,NO
SARA ISLA_MAZAN,SARA ISLA_MAZAN,SARA ISLA,MAZAN,MAYNAS,200,1,8,8,0,5,4,0,5,40,40,0,25,20,0,NO
SEÑOR DE LOS MILAGROS_MAZAN,SEÑOR DE LOS MILAGROS_MAZAN,SEÑOR DE LOS MILAGROS,MAZAN,MAYNAS,157,2,7,1,1,2,0,0,12.74,44.59,6.37,6.37,12.74,0,0,NO
SUCUSARI_MAZAN,SUCUSARI_MAZAN,SUCUSARI,MAZAN,MAYNAS,,82,49,30,54,9,7,2,0,0,0,0,0,0,0,NO
TIGRE COCHA_MAZAN,TIGRE COCHA_MAZAN,TIGRE COCHA,MAZAN,MAYNAS,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NO
TRIUNFO CENTRO VARADERILLO_MAZAN,#N/A,TRIUNFO CENTRO VARADERILLO,MAZAN,MAYNAS,51,1,1,0,0,0,0,0,19.61,19.61,0,0,0,0,0,NO
YARINA ISLA_MAZAN,YARINA ISLA_MAZAN,YARINA ISLA,MAZAN,MAYNAS,93,1,2,0,1,1,0,0,10.75,21.51,0,10.75,10.75,0,0,NO
ACHOMA_NAPO,ACHOMA_NAPO,ACHOMA,NAPO,MAYNAS,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
ANGOTEROS - DISTRITO TORRES CAUSANA_NAPO,#N/A,ANGOTEROS - DISTRITO TORRES CAUSANA,NAPO,MAYNAS,839,0,1,3,5,142,40,0,0,1.19,3.58,5.96,169.25,47.68,0,NO
BANDEJA ISLA_NAPO,BANDEJA ISLA_NAPO,BANDEJA ISLA,NAPO,MAYNAS,145,0,0,1,0,0,0,0,0,0,6.9,0,0,0,0,NO
BERLIN_NAPO,BERLIN_NAPO,BERLIN,NAPO,MAYNAS,70,8,13,2,5,7,16,0,114.29,185.71,28.57,71.43,100,228.57,0,NO
CURARAY_NAPO,CURARAY_NAPO,CURARAY,NAPO,MAYNAS,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
CURARAY_NAPO,CURARAY_NAPO,CURARAY,NAPO,MAYNAS,,0,0,0,11,3,4,0,0,0,0,0,0,0,0,NO
NUEVO DEFENSOR/BOCA DEL CURARAY_NAPO,NUEVO DEFENSOR/BOCA DEL CURARAY_NAPO,NUEVO DEFENSOR/BOCA DEL CURARAY,NAPO,MAYNAS,,31,15,13,1,1,1,0,0,0,0,0,0,0,0,NO
CERRO DE PASCO_NAPO,CERRO DE PASCO_NAPO,CERRO DE PASCO,NAPO,MAYNAS,65,1,3,1,2,0,1,0,15.38,46.15,15.38,30.77,0,15.38,0,NO
CRUZ DE PLATA_NAPO,CRUZ DE PLATA_NAPO,CRUZ DE PLATA,NAPO,MAYNAS,124,1,6,4,1,1,5,0,8.06,48.39,32.26,8.06,8.06,40.32,0,NO
CURARAY_NAPO,CURARAY_NAPO,CURARAY,NAPO,MAYNAS,,9,16,19,28,35,45,24,0,0,0,0,0,0,0,NO
ES UN DISTRITO_NAPO,#N/A,ES UN DISTRITO,NAPO,MAYNAS,,14,25,6,66,33,42,4,0,0,0,0,0,0,0,NO
ES UN DISTRITO_NAPO,#N/A,ES UN DISTRITO,NAPO,MAYNAS,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NO
FORTALEZA_NAPO,FORTALEZA_NAPO,FORTALEZA,NAPO,MAYNAS,135,1,0,1,13,18,3,0,7.41,0,7.41,96.3,133.33,22.22,0,NO
HUAMAN URCO_MAZAN,HUAMAN URCO_MAZAN,HUAMAN URCO,MAZAN,MAYNAS,400,2,0,4,1,0,0,0,5,0,10,2.5,0,0,0,NO
FORTALEZA_NAPO,FORTALEZA_NAPO,FORTALEZA,NAPO,MAYNAS,208,2,17,18,2,0,1,0,9.62,81.73,86.54,9.62,0,4.81,0,NO
ARGENTINA_NAPO,ARGENTINA_NAPO,ARGENTINA,NAPO,MAYNAS,103,11,10,40,2,0,1,0,106.8,97.09,388.35,19.42,0,9.71,0,NO
NUEVO SAN ANTONIO DE LANCHA POZA_NAPO,NUEVO SAN ANTONIO DE LANCHA POZA_NAPO,NUEVO SAN ANTONIO DE LANCHA POZA,NAPO,MAYNAS,115,0,0,0,3,8,3,0,0,0,0,26.09,69.57,26.09,0,NO
MAZAN_MAZAN,MAZAN_MAZAN,MAZAN,MAZAN,MAYNAS,4800,1,5,2,1,2,2,0,0.21,1.04,0.42,0.21,0.42,0.42,0,NO
MORON ISLA_NAPO,MORON ISLA_NAPO,MORON ISLA,NAPO,MAYNAS,167,7,6,10,2,3,2,0,41.92,35.93,59.88,11.98,17.96,11.98,0,NO
NINAYACU_NAPO,NINAYACU_NAPO,NINAYACU,NAPO,MAYNAS,300,11,14,7,2,6,9,0,36.67,46.67,23.33,6.67,20,30,0,NO
NUEVO ANTIOQUIA_NAPO,NUEVO ANTIOQUIA_NAPO,NUEVO ANTIOQUIA,NAPO,MAYNAS,43,4,6,7,0,3,8,0,93.02,139.53,162.79,0,69.77,186.05,0,NO
NUEVA ARGELIA_NAPO,NUEVA ARGELIA_NAPO,NUEVA ARGELIA,NAPO,MAYNAS,95,0,3,6,3,2,1,0,0,31.58,63.16,31.58,21.05,10.53,0,NO
NUEVO CAJAMARCA_NAPO,NUEVO CAJAMARCA_NAPO,NUEVO CAJAMARCA,NAPO,MAYNAS,44,0,0,0,2,11,9,0,0,0,0,45.45,250,204.55,0,NO
NUEVA ESPERANZA_NAPO,NUEVA ESPERANZA_NAPO,NUEVA ESPERANZA,NAPO,MAYNAS,174,0,0,1,0,0,0,0,0,0,5.75,0,0,0,0,NO
NUEVA HOLANDA_NAPO,NUEVA HOLANDA_NAPO,NUEVA HOLANDA,NAPO,MAYNAS,60,3,0,0,0,0,0,0,50,0,0,0,0,0,0,NO
NUEVA UNION_NAPO,NUEVA UNION_NAPO,NUEVA UNION,NAPO,MAYNAS,58,7,3,3,0,1,2,0,120.69,51.72,51.72,0,17.24,34.48,0,NO
NUEVO YARINA_NAPO,NUEVO YARINA_NAPO,NUEVO YARINA,NAPO,MAYNAS,99,1,1,1,174,12,1,0,10.1,10.1,10.1,1757.58,121.21,10.1,0,NO
NUEVA BELLAVISTA_NAPO,NUEVA BELLAVISTA_NAPO,NUEVA BELLAVISTA,NAPO,MAYNAS,94,0,5,0,0,0,0,0,0,53.19,0,0,0,0,0,NO
NUEVO LIBERTADOR_NAPO,NUEVO LIBERTADOR_NAPO,NUEVO LIBERTADOR,NAPO,MAYNAS,44,28,17,45,58,22,5,0,636.36,386.36,1022.73,1318.18,500,113.64,0,NO
PORVENIR DE INAYUGA_NAPO,PORVENIR DE INAYUGA_NAPO,PORVENIR DE INAYUGA,NAPO,MAYNAS,0,4,13,44,2,0,1,0,0,0,0,0,0,0,0,NO
NUEVO SAN ANTONIO DE LANCHA POZA_NAPO,NUEVO SAN ANTONIO DE LANCHA POZA_NAPO,NUEVO SAN ANTONIO DE LANCHA POZA,NAPO,MAYNAS,,0,2,5,0,0,0,0,0,0,0,0,0,0,0,NO
NUEVO SAN JOSE_NAPO,NUEVO SAN JOSE_NAPO,NUEVO SAN JOSE,NAPO,MAYNAS,54,7,1,11,2,0,0,0,129.63,18.52,203.7,37.04,0,0,0,NO
NUEVO SAN ROMAN_NAPO,NUEVO SAN ROMAN_NAPO,NUEVO SAN ROMAN,NAPO,MAYNAS,123,2,9,10,3,1,5,0,16.26,73.17,81.3,24.39,8.13,40.65,0,NO
NUEVA PALETA_NAPO,NUEVA PALETA_NAPO,NUEVA PALETA,NAPO,MAYNAS,123,23,21,16,12,20,3,0,186.99,170.73,130.08,97.56,162.6,24.39,0,NO
PANTOJA - DISTRITO TORRES CAUSANA_NAPO,#N/A,PANTOJA - DISTRITO TORRES CAUSANA,NAPO,MAYNAS,331,0,1,2,4,8,5,0,0,3.02,6.04,12.08,24.17,15.11,0,NO
PATRIA NUEVA_NAPO,PATRIA NUEVA_NAPO,PATRIA NUEVA,NAPO,MAYNAS,106,9,17,20,6,21,2,0,84.91,160.38,188.68,56.6,198.11,18.87,0,NO
PORVENIR DE INAYUGA_NAPO,PORVENIR DE INAYUGA_NAPO,PORVENIR DE INAYUGA,NAPO,MAYNAS,423,0,0,0,31,24,15,0,0,0,0,73.29,56.74,35.46,0,NO
KICHWA PUCA BARRANCA_NAPO,KICHWA PUCA BARRANCA_NAPO,KICHWA PUCA BARRANCA,NAPO,MAYNAS,277,1,1,19,5,5,3,0,3.61,3.61,68.59,18.05,18.05,10.83,0,NO
PUERTO ARICA_NAPO,PUERTO ARICA_NAPO,PUERTO ARICA,NAPO,MAYNAS,190,0,0,0,0,1,0,0,0,0,0,0,5.26,0,0,NO
PUERTO ARICA_NAPO,PUERTO ARICA_NAPO,PUERTO ARICA,NAPO,MAYNAS,190,0,2,2,3,1,2,0,0,10.53,10.53,15.79,5.26,10.53,0,NO
PUERTO AURORA_NAPO,PUERTO AURORA_NAPO,PUERTO AURORA,NAPO,MAYNAS,121,2,1,1,8,11,5,0,16.53,8.26,8.26,66.12,90.91,41.32,0,NO
QUEBRADA LOBO_NAPO,QUEBRADA LOBO_NAPO,QUEBRADA LOBO,NAPO,MAYNAS,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NO
ARGENTINA_NAPO,ARGENTINA_NAPO,ARGENTINA,NAPO,MAYNAS,,0,0,0,17,26,10,2,0,0,0,0,0,0,0,NO
QUECHUA DE SAN FERNANDO_NAPO,QUECHUA DE SAN FERNANDO_NAPO,QUECHUA DE SAN FERNANDO,NAPO,MAYNAS,,14,24,11,2,0,1,0,0,0,0,0,0,0,0,NO
SAMUNA BULA_TORRES CAUSANA,SAMUNA BULA_TORRES CAUSANA,SAMUNA BULA,TORRES CAUSANA,MAYNAS,427,0,0,0,0,4,6,0,0,0,0,0,9.37,14.05,0,NO
SAN FRANCISCO DE PINSHA_NAPO,SAN FRANCISCO DE PINSHA_NAPO,SAN FRANCISCO DE PINSHA,NAPO,MAYNAS,105,0,23,3,2,2,2,0,0,219.05,28.57,19.05,19.05,19.05,0,NO
SAN FRANCISCO PINSHA_NAPO,SAN FRANCISCO PINSHA_NAPO,SAN FRANCISCO PINSHA,NAPO,MAYNAS,146,0,0,2,0,2,2,0,0,0,13.7,0,13.7,13.7,0,NO
SAN JORGE_NAPO,SAN JORGE_NAPO,SAN JORGE,NAPO,MAYNAS,250,8,10,32,12,7,1,0,32,40,128,48,28,4,0,NO
SAN ROQUE_NAPO,SAN ROQUE_NAPO,SAN ROQUE,NAPO,MAYNAS,107,6,4,3,9,9,4,0,56.07,37.38,28.04,84.11,84.11,37.38,0,NO
SANTA ELENA_NAPO,SANTA ELENA_NAPO,SANTA ELENA,NAPO,MAYNAS,119,59,40,33,64,19,1,0,495.8,336.13,277.31,537.82,159.66,8.4,0,NO
SANTA ELISA_NAPO,SANTA ELISA_NAPO,SANTA ELISA,NAPO,MAYNAS,0,0,0,0,33,51,1,0,0,0,0,0,0,0,0,NO
SANTA ROSA_NAPO,SANTA ROSA_NAPO,SANTA ROSA,NAPO,MAYNAS,23,9,6,5,21,58,3,0,391.3,260.87,217.39,913.04,2521.74,130.43,0,NO
SUCUSARI_MAZAN,SUCUSARI_MAZAN,SUCUSARI,MAZAN,MAYNAS,99,0,0,0,0,3,0,0,0,0,0,0,30.3,0,0,NO
SAN LUIS DE TACSHA CURARAY_NAPO,SAN LUIS DE TACSHA CURARAY_NAPO,SAN LUIS DE TACSHA CURARAY,NAPO,MAYNAS,,3,2,8,10,8,15,0,0,0,0,0,0,0,0,NO
TAMBO_NAPO,TAMBO_NAPO,TAMBO,NAPO,MAYNAS,,2,0,2,10,6,7,1,0,0,0,0,0,0,0,NO
TUTA PISHCO_NAPO,TUTA PISHCO_NAPO,TUTA PISHCO,NAPO,MAYNAS,305,19,38,23,0,0,0,0,62.3,124.59,75.41,0,0,0,0,NO
VENCEDORES DE VISTA ALEGRE_NAPO,VENCEDORES DE VISTA ALEGRE_NAPO,VENCEDORES DE VISTA ALEGRE,NAPO,MAYNAS,72,19,0,0,2,7,6,0,263.89,0,0,27.78,97.22,83.33,0,NO
VISTA HERMOSA_NAPO,VISTA HERMOSA_NAPO,VISTA HERMOSA,NAPO,MAYNAS,52,13,17,29,42,49,4,0,250,326.92,557.69,807.69,942.31,76.92,0,NO
YUTO YACO_NAPO,YUTO YACO_NAPO,YUTO YACO,NAPO,MAYNAS,,0,0,0,17,0,0,0,0,0,0,0,0,0,0,NO
_NAPO,#N/A,,NAPO,MAYNAS,,0,2,1,3,2,2,2,0,0,0,0,0,0,0,NO
_NAPO,#N/A,,NAPO,MAYNAS,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NO
17 DE JUNIO_PUNCHANA,17 DE JUNIO_PUNCHANA,17 DE JUNIO,PUNCHANA,MAYNAS,,0,4,0,0,0,1,0,0,0,0,0,0,0,0,NO
23 DE SETIEMBRE_PUNCHANA,23 DE SETIEMBRE_PUNCHANA,23 DE SETIEMBRE,PUNCHANA,MAYNAS,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,NO
